host_iso8601,host_unix_ns,elapsed_s,rx_interval_ms,record_type,stm32_time_ms,rx_present,rx_seq,pi_time_ms,tracking_valid,rx_age_ms,packet_x_cm,estimate_valid,accepted_raw_x_cm,estimated_x_cm,target_x_cm,estimated_vx_cm_s,motor_angle_deg,angle_command_deg,brake_p_offset_deg,terminal_offset_deg,brake_p_active,terminal_push_active,terminal_trim_active,terminal_brake_gate_active,sequence_stage,vision_age_ms,x_changed,x_unchanged_ms,raw_line
2026-09-23T14:22:38.120+08:00,1790144558120714700,8.170728,4.972,vision_sample,22709,1,6258,4583758,0,24,0.0,1,,-4.64,,2.07,,,,,,,,,,27,1,0.000,"V,22709,6258,4583758,0,24,0,1,-464,207,27"
2026-09-23T14:22:38.125+08:00,1790144558125834600,8.175834,5.106,vision_sample,22714,1,6258,4583758,0,29,0.0,1,,-4.63,,2.07,,,,,,,,,,31,1,0.000,"V,22714,6258,4583758,0,29,0,1,-463,207,31"
2026-09-23T14:22:38.130+08:00,1790144558130748500,8.180761,4.927,vision_sample,22719,1,6258,4583758,0,34,0.0,1,,-4.62,,2.07,,,,,,,,,,37,1,0.000,"V,22719,6258,4583758,0,34,0,1,-462,207,37"
2026-09-23T14:22:38.135+08:00,1790144558135744800,8.185744,4.982,vision_sample,22724,1,6258,4583758,0,39,0.0,1,,-4.6000000000000005,,2.07,,,,,,,,,,41,1,0.000,"V,22724,6258,4583758,0,39,0,1,-460,207,41"
2026-09-23T14:22:38.140+08:00,1790144558140809600,8.190808,5.064,vision_sample,22729,1,6262,4583787,1,1,-4.49,1,,-4.55,,2.58,,,,,,,,,,2,1,0.000,"V,22729,6262,4583787,1,1,-449,1,-455,258,2"
2026-09-23T14:22:38.145+08:00,1790144558145776100,8.195769,4.961,vision_sample,22734,1,6265,4583808,1,1,-4.36,1,,-4.49,,3.39,,,,,,,,,,2,1,0.000,"V,22734,6265,4583808,1,1,-436,1,-449,339,2"
2026-09-23T14:22:38.150+08:00,1790144558150713200,8.200725,4.956,vision_sample,22739,1,6265,4583808,1,6,-4.36,1,,-4.44,,4.03,,,,,,,,,,6,1,0.000,"V,22739,6265,4583808,1,6,-436,1,-444,403,6"
2026-09-23T14:22:38.155+08:00,1790144558155716400,8.205729,5.004,vision_sample,22744,1,6265,4583808,1,11,-4.36,1,,-4.42,,4.03,,,,,,,,,,10,1,0.000,"V,22744,6265,4583808,1,11,-436,1,-442,403,10"
2026-09-23T14:22:38.160+08:00,1790144558160782400,8.210781,5.051,vision_sample,22749,1,6265,4583808,1,16,-4.36,1,,-4.39,,4.03,,,,,,,,,,16,1,0.000,"V,22749,6265,4583808,1,16,-436,1,-439,403,16"
2026-09-23T14:22:38.165+08:00,1790144558165733600,8.215746,4.965,vision_sample,22754,1,6265,4583808,1,21,-4.36,1,,-4.37,,4.03,,,,,,,,,,20,1,0.000,"V,22754,6265,4583808,1,21,-436,1,-437,403,20"
2026-09-23T14:22:38.170+08:00,1790144558170694800,8.220707,4.961,vision_sample,22759,1,6265,4583808,1,26,-4.36,1,,-4.3500000000000005,,4.03,,,,,,,,,,26,1,0.000,"V,22759,6265,4583808,1,26,-436,1,-435,403,26"
2026-09-23T14:22:38.175+08:00,1790144558175711600,8.225724,5.017,vision_sample,22764,1,6265,4583808,1,31,-4.36,1,,-4.3500000000000005,,4.03,,,,,,,,,,30,0,5.017,"V,22764,6265,4583808,1,31,-436,1,-435,403,30"
2026-09-23T14:22:38.180+08:00,1790144558180693800,8.230707,4.982,vision_sample,22769,1,6265,4583808,1,36,-4.36,1,,-4.32,,4.03,,,,,,,,,,36,1,0.000,"V,22769,6265,4583808,1,36,-436,1,-432,403,36"
2026-09-23T14:22:38.185+08:00,1790144558185701900,8.235714,5.008,vision_sample,22774,1,6265,4583808,1,41,-4.36,1,,-4.3,,4.03,,,,,,,,,,40,1,0.000,"V,22774,6265,4583808,1,41,-436,1,-430,403,40"
2026-09-23T14:22:38.189+08:00,1790144558189773200,8.239785,4.071,vision_sample,22779,1,6267,4583823,0,2,0.0,1,,-4.32,,3.7,,,,,,,,,,3,1,0.000,"V,22779,6267,4583823,0,2,0,1,-432,370,3"
2026-09-23T14:22:38.194+08:00,1790144558194785600,8.244797,5.011,vision_sample,22784,1,6271,4583857,1,1,-4.3500000000000005,1,,-4.34,,3.4,,,,,,,,,,3,1,0.000,"V,22784,6271,4583857,1,1,-435,1,-434,340,3"
2026-09-23T14:22:38.199+08:00,1790144558199861200,8.249858,5.061,vision_sample,22789,1,6271,4583858,0,4,0.0,1,,-4.3500000000000005,,3.35,,,,,,,,,,6,1,0.000,"V,22789,6271,4583858,0,4,0,1,-435,335,6"
2026-09-23T14:22:38.204+08:00,1790144558204880800,8.254878,5.020,vision_sample,22794,1,6271,4583858,0,9,0.0,1,,-4.33,,3.35,,,,,,,,,,10,1,0.000,"V,22794,6271,4583858,0,9,0,1,-433,335,10"
2026-09-23T14:22:38.209+08:00,1790144558209765200,8.259778,4.899,vision_sample,22799,1,6271,4583858,0,14,0.0,1,,-4.3100000000000005,,3.35,,,,,,,,,,16,1,0.000,"V,22799,6271,4583858,0,14,0,1,-431,335,16"
2026-09-23T14:22:38.214+08:00,1790144558214734000,8.264748,4.970,vision_sample,22804,1,6271,4583858,0,19,0.0,1,,-4.29,,3.35,,,,,,,,,,20,1,0.000,"V,22804,6271,4583858,0,19,0,1,-429,335,20"
2026-09-23T14:22:38.219+08:00,1790144558219835600,8.269835,5.088,vision_sample,22809,1,6271,4583858,0,24,0.0,1,,-4.2700000000000005,,3.35,,,,,,,,,,26,1,0.000,"V,22809,6271,4583858,0,24,0,1,-427,335,26"
2026-09-23T14:22:38.224+08:00,1790144558224857700,8.274855,5.020,vision_sample,22814,1,6271,4583858,0,29,0.0,1,,-4.2700000000000005,,3.35,,,,,,,,,,30,0,5.020,"V,22814,6271,4583858,0,29,0,1,-427,335,30"
2026-09-23T14:22:38.229+08:00,1790144558229743100,8.279756,4.900,vision_sample,22819,1,6271,4583858,0,34,0.0,1,,-4.25,,3.35,,,,,,,,,,36,1,0.000,"V,22819,6271,4583858,0,34,0,1,-425,335,36"
2026-09-23T14:22:38.234+08:00,1790144558234735100,8.284748,4.992,vision_sample,22824,1,6271,4583858,0,39,0.0,1,,-4.23,,3.35,,,,,,,,,,40,1,0.000,"V,22824,6271,4583858,0,39,0,1,-423,335,40"
2026-09-23T14:22:38.239+08:00,1790144558239728300,8.289741,4.993,vision_sample,22829,1,6271,4583858,0,44,0.0,1,,-4.21,,3.35,,,,,,,,,,46,1,0.000,"V,22829,6271,4583858,0,44,0,1,-421,335,46"
2026-09-23T14:22:38.244+08:00,1790144558244756300,8.294756,5.014,vision_sample,22834,1,6276,4583889,0,1,0.0,1,,-4.2700000000000005,,2.93,,,,,,,,,,3,1,0.000,"V,22834,6276,4583889,0,1,0,1,-427,293,3"
2026-09-23T14:22:38.249+08:00,1790144558249790200,8.299789,5.034,vision_sample,22839,1,6278,4583908,1,2,-4.28,1,,-4.3100000000000005,,2.47,,,,,,,,,,2,1,0.000,"V,22839,6278,4583908,1,2,-428,1,-431,247,2"
2026-09-23T14:22:38.254+08:00,1790144558254734800,8.304747,4.958,vision_sample,22844,1,6278,4583908,1,7,-4.28,1,,-4.3100000000000005,,2.47,,,,,,,,,,6,0,4.958,"V,22844,6278,4583908,1,7,-428,1,-431,247,6"
2026-09-23T14:22:38.259+08:00,1790144558259771400,8.309765,5.018,vision_sample,22849,1,6278,4583908,1,12,-4.28,1,,-4.29,,2.47,,,,,,,,,,12,1,0.000,"V,22849,6278,4583908,1,12,-428,1,-429,247,12"
2026-09-23T14:22:38.264+08:00,1790144558264739800,8.314751,4.986,vision_sample,22854,1,6278,4583908,1,17,-4.28,1,,-4.28,,2.47,,,,,,,,,,16,1,0.000,"V,22854,6278,4583908,1,17,-428,1,-428,247,16"
2026-09-23T14:22:38.269+08:00,1790144558269790300,8.319789,5.038,vision_sample,22859,1,6278,4583908,1,22,-4.28,1,,-4.26,,2.47,,,,,,,,,,22,1,0.000,"V,22859,6278,4583908,1,22,-428,1,-426,247,22"
2026-09-23T14:22:38.274+08:00,1790144558274726000,8.324739,4.950,vision_sample,22864,1,6278,4583908,1,27,-4.28,1,,-4.25,,2.47,,,,,,,,,,26,1,0.000,"V,22864,6278,4583908,1,27,-428,1,-425,247,26"
2026-09-23T14:22:38.279+08:00,1790144558279733800,8.329747,5.008,vision_sample,22869,1,6278,4583908,1,32,-4.28,1,,-4.23,,2.47,,,,,,,,,,32,1,0.000,"V,22869,6278,4583908,1,32,-428,1,-423,247,32"
2026-09-23T14:22:38.284+08:00,1790144558284733200,8.334746,4.999,vision_sample,22874,1,6278,4583908,1,37,-4.28,1,,-4.23,,2.47,,,,,,,,,,36,0,4.999,"V,22874,6278,4583908,1,37,-428,1,-423,247,36"
2026-09-23T14:22:38.288+08:00,1790144558288819600,8.338832,4.086,vision_sample,22879,1,6280,4583922,0,1,0.0,1,,-4.25,,2.41,,,,,,,,,,3,1,0.000,"V,22879,6280,4583922,0,1,0,1,-425,241,3"
2026-09-23T14:22:38.293+08:00,1790144558293792000,8.343805,4.973,vision_sample,22884,1,6283,4583950,1,1,-4.22,1,,-4.26,,2.27,,,,,,,,,,2,1,0.000,"V,22884,6283,4583950,1,1,-422,1,-426,227,2"
2026-09-23T14:22:38.298+08:00,1790144558298771100,8.348784,4.979,vision_sample,22889,1,6285,4583962,0,3,0.0,1,,-4.23,,2.72,,,,,,,,,,5,1,0.000,"V,22889,6285,4583962,0,3,0,1,-423,272,5"
2026-09-23T14:22:38.303+08:00,1790144558303849700,8.353851,5.067,vision_sample,22894,1,6285,4583962,0,8,0.0,1,,-4.23,,2.72,,,,,,,,,,9,0,5.067,"V,22894,6285,4583962,0,8,0,1,-423,272,9"
2026-09-23T14:22:38.308+08:00,1790144558308832600,8.358845,4.994,vision_sample,22899,1,6285,4583962,0,13,0.0,1,,-4.22,,2.72,,,,,,,,,,15,1,0.000,"V,22899,6285,4583962,0,13,0,1,-422,272,15"
2026-09-23T14:22:38.313+08:00,1790144558313838600,8.363853,5.008,vision_sample,22904,1,6285,4583962,0,18,0.0,1,,-4.2,,2.72,,,,,,,,,,19,1,0.000,"V,22904,6285,4583962,0,18,0,1,-420,272,19"
2026-09-23T14:22:38.318+08:00,1790144558318805600,8.368818,4.965,vision_sample,22909,1,6285,4583962,0,23,0.0,1,,-4.18,,2.72,,,,,,,,,,25,1,0.000,"V,22909,6285,4583962,0,23,0,1,-418,272,25"
2026-09-23T14:22:38.323+08:00,1790144558323753000,8.373758,4.941,vision_sample,22914,1,6285,4583962,0,28,0.0,1,,-4.17,,2.72,,,,,,,,,,29,1,0.000,"V,22914,6285,4583962,0,28,0,1,-417,272,29"
2026-09-23T14:22:38.328+08:00,1790144558328807800,8.378821,5.063,vision_sample,22919,1,6285,4583962,0,33,0.0,1,,-4.15,,2.72,,,,,,,,,,35,1,0.000,"V,22919,6285,4583962,0,33,0,1,-415,272,35"
2026-09-23T14:22:38.333+08:00,1790144558333783300,8.383791,4.970,vision_sample,22924,1,6285,4583962,0,38,0.0,1,,-4.15,,2.72,,,,,,,,,,39,0,4.970,"V,22924,6285,4583962,0,38,0,1,-415,272,39"
2026-09-23T14:22:38.338+08:00,1790144558338854100,8.388867,5.075,vision_sample,22929,1,6286,4583970,1,1,-4.17,1,,-4.13,,2.72,,,,,,,,,,45,1,0.000,"V,22929,6286,4583970,1,1,-417,1,-413,272,45"
2026-09-23T14:22:38.343+08:00,1790144558343705900,8.393719,4.852,vision_sample,22934,1,6289,4583995,0,1,0.0,1,,-4.11,,2.75,,,,,,,,,,2,1,0.000,"V,22934,6289,4583995,0,1,0,1,-411,275,2"
2026-09-23T14:22:38.348+08:00,1790144558348765500,8.398778,5.060,vision_sample,22939,1,6291,4584007,1,3,-4.1,1,,-4.11,,2.7800000000000002,,,,,,,,,,3,0,5.060,"V,22939,6291,4584007,1,3,-410,1,-411,278,3"
2026-09-23T14:22:38.353+08:00,1790144558353730700,8.403743,4.965,vision_sample,22944,1,6291,4584007,1,8,-4.1,1,,-4.11,,2.7800000000000002,,,,,,,,,,7,0,10.025,"V,22944,6291,4584007,1,8,-410,1,-411,278,7"
2026-09-23T14:22:38.358+08:00,1790144558358756900,8.408769,5.026,vision_sample,22949,1,6291,4584007,1,13,-4.1,1,,-4.09,,2.7800000000000002,,,,,,,,,,13,1,0.000,"V,22949,6291,4584007,1,13,-410,1,-409,278,13"
2026-09-23T14:22:38.363+08:00,1790144558363756200,8.413769,4.999,vision_sample,22954,1,6291,4584007,1,18,-4.1,1,,-4.08,,2.7800000000000002,,,,,,,,,,17,1,0.000,"V,22954,6291,4584007,1,18,-410,1,-408,278,17"
2026-09-23T14:22:38.368+08:00,1790144558368757000,8.418770,5.001,vision_sample,22959,1,6291,4584007,1,23,-4.1,1,,-4.0600000000000005,,2.7800000000000002,,,,,,,,,,23,1,0.000,"V,22959,6291,4584007,1,23,-410,1,-406,278,23"
2026-09-23T14:22:38.373+08:00,1790144558373729000,8.423741,4.972,vision_sample,22964,1,6291,4584007,1,28,-4.1,1,,-4.04,,2.7800000000000002,,,,,,,,,,27,1,0.000,"V,22964,6291,4584007,1,28,-410,1,-404,278,27"
2026-09-23T14:22:38.378+08:00,1790144558378736200,8.428749,5.008,vision_sample,22969,1,6291,4584007,1,33,-4.1,1,,-4.03,,2.7800000000000002,,,,,,,,,,33,1,0.000,"V,22969,6291,4584007,1,33,-410,1,-403,278,33"
2026-09-23T14:22:38.383+08:00,1790144558383706500,8.433719,4.970,vision_sample,22974,1,6291,4584007,1,38,-4.1,1,,-4.03,,2.7800000000000002,,,,,,,,,,37,0,4.970,"V,22974,6291,4584007,1,38,-410,1,-403,278,37"
2026-09-23T14:22:38.388+08:00,1790144558388725400,8.438738,5.018,vision_sample,22979,1,6292,4584021,1,1,-4.09,1,,-4.01,,2.7800000000000002,,,,,,,,,,43,1,0.000,"V,22979,6292,4584021,1,1,-409,1,-401,278,43"
2026-09-23T14:22:38.393+08:00,1790144558393679800,8.443692,4.954,vision_sample,22984,1,6295,4584037,1,1,-4.0600000000000005,1,,-4.0600000000000005,,2.34,,,,,,,,,,3,1,0.000,"V,22984,6295,4584037,1,1,-406,1,-406,234,3"
2026-09-23T14:22:38.397+08:00,1790144558397788600,8.447800,4.109,vision_sample,22989,1,6298,4584063,0,1,0.0,1,,-4.0600000000000005,,2.35,,,,,,,,,,3,0,4.109,"V,22989,6298,4584063,0,1,0,1,-406,235,3"
2026-09-23T14:22:38.403+08:00,1790144558403074200,8.453073,5.273,vision_sample,22994,1,6298,4584063,0,6,0.0,1,,-4.0600000000000005,,2.35,,,,,,,,,,7,0,9.382,"V,22994,6298,4584063,0,6,0,1,-406,235,7"
2026-09-23T14:22:38.408+08:00,1790144558408019600,8.458033,4.960,vision_sample,22999,1,6298,4584063,0,11,0.0,1,,-4.05,,2.35,,,,,,,,,,13,1,0.000,"V,22999,6298,4584063,0,11,0,1,-405,235,13"
2026-09-23T14:22:38.413+08:00,1790144558413036900,8.463050,5.017,vision_sample,23004,1,6298,4584063,0,16,0.0,1,,-4.03,,2.35,,,,,,,,,,17,1,0.000,"V,23004,6298,4584063,0,16,0,1,-403,235,17"
2026-09-23T14:22:38.418+08:00,1790144558418047700,8.468060,5.010,vision_sample,23009,1,6298,4584063,0,21,0.0,1,,-4.0200000000000005,,2.35,,,,,,,,,,23,1,0.000,"V,23009,6298,4584063,0,21,0,1,-402,235,23"
2026-09-23T14:22:38.422+08:00,1790144558422978400,8.472991,4.932,vision_sample,23014,1,6298,4584063,0,26,0.0,1,,-4.0200000000000005,,2.35,,,,,,,,,,27,0,4.932,"V,23014,6298,4584063,0,26,0,1,-402,235,27"
2026-09-23T14:22:38.428+08:00,1790144558428002200,8.478015,5.024,vision_sample,23019,1,6298,4584063,0,31,0.0,1,,-4.0,,2.35,,,,,,,,,,33,1,0.000,"V,23019,6298,4584063,0,31,0,1,-400,235,33"
2026-09-23T14:22:38.432+08:00,1790144558432985500,8.482997,4.982,vision_sample,23024,1,6298,4584063,0,36,0.0,1,,-3.99,,2.35,,,,,,,,,,37,1,0.000,"V,23024,6298,4584063,0,36,0,1,-399,235,37"
2026-09-23T14:22:38.438+08:00,1790144558438026300,8.488039,5.042,vision_sample,23029,1,6298,4584063,0,41,0.0,1,,-3.98,,2.35,,,,,,,,,,43,1,0.000,"V,23029,6298,4584063,0,41,0,1,-398,235,43"
2026-09-23T14:22:38.443+08:00,1790144558443064000,8.493076,5.037,vision_sample,23034,1,6301,4584088,1,2,-3.99,1,,-4.0,,2.22,,,,,,,,,,3,1,0.000,"V,23034,6301,4584088,1,2,-399,1,-400,222,3"
2026-09-23T14:22:38.447+08:00,1790144558447970400,8.497983,4.907,vision_sample,23039,1,6304,4584111,1,2,-3.97,1,,-4.01,,2.07,,,,,,,,,,2,1,0.000,"V,23039,6304,4584111,1,2,-397,1,-401,207,2"
2026-09-23T14:22:38.453+08:00,1790144558453069600,8.503073,5.090,vision_sample,23044,1,6304,4584111,1,7,-3.97,1,,-4.01,,2.07,,,,,,,,,,6,0,5.090,"V,23044,6304,4584111,1,7,-397,1,-401,207,6"
2026-09-23T14:22:38.457+08:00,1790144558457996400,8.508009,4.936,vision_sample,23049,1,6304,4584111,1,12,-3.97,1,,-3.99,,2.07,,,,,,,,,,12,1,0.000,"V,23049,6304,4584111,1,12,-397,1,-399,207,12"
2026-09-23T14:22:38.462+08:00,1790144558462998900,8.513011,5.003,vision_sample,23054,1,6304,4584111,1,17,-3.97,1,,-3.98,,2.07,,,,,,,,,,16,1,0.000,"V,23054,6304,4584111,1,17,-397,1,-398,207,16"
2026-09-23T14:22:38.467+08:00,1790144558467994400,8.518007,4.996,vision_sample,23059,1,6304,4584111,1,22,-3.97,1,,-3.97,,2.07,,,,,,,,,,22,1,0.000,"V,23059,6304,4584111,1,22,-397,1,-397,207,22"
2026-09-23T14:22:38.472+08:00,1790144558472960700,8.522974,4.966,vision_sample,23064,1,6304,4584111,1,27,-3.97,1,,-3.96,,2.07,,,,,,,,,,26,1,0.000,"V,23064,6304,4584111,1,27,-397,1,-396,207,26"
2026-09-23T14:22:38.477+08:00,1790144558477976000,8.527988,5.015,vision_sample,23069,1,6304,4584111,1,32,-3.97,1,,-3.94,,2.07,,,,,,,,,,32,1,0.000,"V,23069,6304,4584111,1,32,-397,1,-394,207,32"
2026-09-23T14:22:38.482+08:00,1790144558482947800,8.532961,4.973,vision_sample,23074,1,6304,4584111,1,37,-3.97,1,,-3.94,,2.07,,,,,,,,,,36,0,4.973,"V,23074,6304,4584111,1,37,-397,1,-394,207,36"
2026-09-23T14:22:38.487+08:00,1790144558487962800,8.537975,5.014,vision_sample,23079,1,6304,4584111,1,42,-3.97,1,,-3.93,,2.07,,,,,,,,,,42,1,0.000,"V,23079,6304,4584111,1,42,-397,1,-393,207,42"
2026-09-23T14:22:38.492+08:00,1790144558492146900,8.542159,4.184,vision_sample,23084,1,6307,4584128,0,2,0.0,1,,-3.94,,1.92,,,,,,,,,,2,1,0.000,"V,23084,6307,4584128,0,2,0,1,-394,192,2"
2026-09-23T14:22:38.497+08:00,1790144558497169900,8.547185,5.026,vision_sample,23089,1,6310,4584157,1,2,-3.93,1,,-3.96,,1.74,,,,,,,,,,2,1,0.000,"V,23089,6310,4584157,1,2,-393,1,-396,174,2"
2026-09-23T14:22:38.501+08:00,1790144558501998000,8.552010,4.825,vision_sample,23094,1,6311,4584160,0,5,0.0,1,,-3.96,,1.71,,,,,,,,,,6,0,4.825,"V,23094,6311,4584160,0,5,0,1,-396,171,6"
2026-09-23T14:22:38.507+08:00,1790144558507010300,8.557021,5.011,vision_sample,23099,1,6311,4584160,0,10,0.0,1,,-3.95,,1.71,,,,,,,,,,12,1,0.000,"V,23099,6311,4584160,0,10,0,1,-395,171,12"
2026-09-23T14:22:38.512+08:00,1790144558512025000,8.562038,5.017,vision_sample,23104,1,6311,4584160,0,15,0.0,1,,-3.94,,1.71,,,,,,,,,,16,1,0.000,"V,23104,6311,4584160,0,15,0,1,-394,171,16"
2026-09-23T14:22:38.516+08:00,1790144558516996900,8.567010,4.972,vision_sample,23109,1,6311,4584160,0,20,0.0,1,,-3.93,,1.71,,,,,,,,,,22,1,0.000,"V,23109,6311,4584160,0,20,0,1,-393,171,22"
2026-09-23T14:22:38.522+08:00,1790144558522118900,8.572123,5.113,vision_sample,23114,1,6311,4584160,0,25,0.0,1,,-3.93,,1.71,,,,,,,,,,26,0,5.113,"V,23114,6311,4584160,0,25,0,1,-393,171,26"
2026-09-23T14:22:38.526+08:00,1790144558526986600,8.576999,4.876,vision_sample,23119,1,6311,4584160,0,30,0.0,1,,-3.92,,1.71,,,,,,,,,,32,1,0.000,"V,23119,6311,4584160,0,30,0,1,-392,171,32"
2026-09-23T14:22:38.531+08:00,1790144558531978200,8.581991,4.992,vision_sample,23124,1,6311,4584160,0,35,0.0,1,,-3.91,,1.71,,,,,,,,,,36,1,0.000,"V,23124,6311,4584160,0,35,0,1,-391,171,36"
2026-09-23T14:22:38.537+08:00,1790144558537015900,8.587025,5.034,vision_sample,23129,1,6311,4584160,0,40,0.0,1,,-3.9,,1.71,,,,,,,,,,42,1,0.000,"V,23129,6311,4584160,0,40,0,1,-390,171,42"
2026-09-23T14:22:38.541+08:00,1790144558541959900,8.591973,4.947,vision_sample,23134,1,6315,4584194,0,1,0.0,1,,-3.9,,1.6600000000000001,,,,,,,,,,3,0,4.947,"V,23134,6315,4584194,0,1,0,1,-390,166,3"
2026-09-23T14:22:38.546+08:00,1790144558546993200,8.597006,5.033,vision_sample,23139,1,6317,4584212,1,2,-3.87,1,,-3.91,,1.6,,,,,,,,,,2,1,0.000,"V,23139,6317,4584212,1,2,-387,1,-391,160,2"
2026-09-23T14:22:38.551+08:00,1790144558551966000,8.601979,4.973,vision_sample,23144,1,6317,4584212,1,7,-3.87,1,,-3.91,,1.6,,,,,,,,,,6,0,4.973,"V,23144,6317,4584212,1,7,-387,1,-391,160,6"
2026-09-23T14:22:38.557+08:00,1790144558557003800,8.607017,5.038,vision_sample,23149,1,6317,4584212,1,12,-3.87,1,,-3.9,,1.6,,,,,,,,,,12,1,0.000,"V,23149,6317,4584212,1,12,-387,1,-390,160,12"
2026-09-23T14:22:38.561+08:00,1790144558561993300,8.612006,4.989,vision_sample,23154,1,6317,4584212,1,17,-3.87,1,,-3.89,,1.6,,,,,,,,,,16,1,0.000,"V,23154,6317,4584212,1,17,-387,1,-389,160,16"
2026-09-23T14:22:38.567+08:00,1790144558567008400,8.617020,5.015,vision_sample,23159,1,6317,4584212,1,22,-3.87,1,,-3.88,,1.6,,,,,,,,,,22,1,0.000,"V,23159,6317,4584212,1,22,-387,1,-388,160,22"
2026-09-23T14:22:38.571+08:00,1790144558571994600,8.622008,4.987,vision_sample,23164,1,6317,4584212,1,27,-3.87,1,,-3.87,,1.6,,,,,,,,,,26,1,0.000,"V,23164,6317,4584212,1,27,-387,1,-387,160,26"
2026-09-23T14:22:38.576+08:00,1790144558576966900,8.626980,4.972,vision_sample,23169,1,6317,4584212,1,32,-3.87,1,,-3.86,,1.6,,,,,,,,,,32,1,0.000,"V,23169,6317,4584212,1,32,-387,1,-386,160,32"
2026-09-23T14:22:38.581+08:00,1790144558581982500,8.631988,5.008,vision_sample,23174,1,6317,4584212,1,37,-3.87,1,,-3.86,,1.6,,,,,,,,,,36,0,5.008,"V,23174,6317,4584212,1,37,-387,1,-386,160,36"
2026-09-23T14:22:38.587+08:00,1790144558587021400,8.637022,5.034,vision_sample,23179,1,6317,4584212,1,42,-3.87,1,,-3.85,,1.6,,,,,,,,,,42,1,0.000,"V,23179,6317,4584212,1,42,-387,1,-385,160,42"
2026-09-23T14:22:38.591+08:00,1790144558591030300,8.641042,4.021,vision_sample,23184,1,6320,4584228,0,2,0.0,1,,-3.88,,1.33,,,,,,,,,,2,1,0.000,"V,23184,6320,4584228,0,2,0,1,-388,133,2"
2026-09-23T14:22:38.596+08:00,1790144558596344100,8.646356,5.313,vision_sample,23189,1,6323,4584257,1,2,-3.85,1,,-3.87,,1.49,,,,,,,,,,2,1,0.000,"V,23189,6323,4584257,1,2,-385,1,-387,149,2"
2026-09-23T14:22:38.601+08:00,1790144558601294400,8.651307,4.951,vision_sample,23194,1,6323,4584257,1,7,-3.85,1,,-3.87,,1.49,,,,,,,,,,6,0,4.951,"V,23194,6323,4584257,1,7,-385,1,-387,149,6"
2026-09-23T14:22:38.606+08:00,1790144558606277800,8.656290,4.983,vision_sample,23199,1,6323,4584257,1,12,-3.85,1,,-3.86,,1.49,,,,,,,,,,12,1,0.000,"V,23199,6323,4584257,1,12,-385,1,-386,149,12"
2026-09-23T14:22:38.611+08:00,1790144558611266700,8.661280,4.989,vision_sample,23204,1,6323,4584257,1,17,-3.85,1,,-3.85,,1.49,,,,,,,,,,16,1,0.000,"V,23204,6323,4584257,1,17,-385,1,-385,149,16"
2026-09-23T14:22:38.616+08:00,1790144558616268000,8.666281,5.001,vision_sample,23209,1,6323,4584257,1,22,-3.85,1,,-3.84,,1.49,,,,,,,,,,22,1,0.000,"V,23209,6323,4584257,1,22,-385,1,-384,149,22"
2026-09-23T14:22:38.621+08:00,1790144558621421600,8.671420,5.140,vision_sample,23214,1,6323,4584257,1,27,-3.85,1,,-3.83,,1.49,,,,,,,,,,26,1,0.000,"V,23214,6323,4584257,1,27,-385,1,-383,149,26"
2026-09-23T14:22:38.626+08:00,1790144558626403100,8.676415,4.995,vision_sample,23219,1,6323,4584257,1,32,-3.85,1,,-3.8200000000000003,,1.49,,,,,,,,,,32,1,0.000,"V,23219,6323,4584257,1,32,-385,1,-382,149,32"
2026-09-23T14:22:38.631+08:00,1790144558631264800,8.681278,4.862,vision_sample,23224,1,6323,4584257,1,37,-3.85,1,,-3.8200000000000003,,1.49,,,,,,,,,,36,0,4.862,"V,23224,6323,4584257,1,37,-385,1,-382,149,36"
2026-09-23T14:22:38.636+08:00,1790144558636251900,8.686265,4.987,vision_sample,23229,1,6323,4584257,1,42,-3.85,1,,-3.81,,1.49,,,,,,,,,,42,1,0.000,"V,23229,6323,4584257,1,42,-385,1,-381,149,42"
2026-09-23T14:22:38.641+08:00,1790144558641272500,8.691282,5.017,vision_sample,23234,1,6326,4584277,1,1,-3.84,1,,-3.83,,1.25,,,,,,,,,,2,1,0.000,"V,23234,6326,4584277,1,1,-384,1,-383,125,2"
2026-09-23T14:22:38.646+08:00,1790144558646175700,8.696187,4.905,vision_sample,23239,1,6329,4584301,0,2,0.0,1,,-3.84,,1.05,,,,,,,,,,5,1,0.000,"V,23239,6329,4584301,0,2,0,1,-384,105,5"
2026-09-23T14:22:38.651+08:00,1790144558651224100,8.701237,5.050,vision_sample,23244,1,6330,4584309,1,5,-3.83,1,,-3.85,,1.04,,,,,,,,,,4,1,0.000,"V,23244,6330,4584309,1,5,-383,1,-385,104,4"
2026-09-23T14:22:38.656+08:00,1790144558656263600,8.706276,5.040,vision_sample,23249,1,6330,4584309,1,10,-3.83,1,,-3.84,,1.04,,,,,,,,,,10,1,0.000,"V,23249,6330,4584309,1,10,-383,1,-384,104,10"
2026-09-23T14:22:38.661+08:00,1790144558661225500,8.711237,4.961,vision_sample,23254,1,6330,4584309,1,15,-3.83,1,,-3.83,,1.04,,,,,,,,,,14,1,0.000,"V,23254,6330,4584309,1,15,-383,1,-383,104,14"
2026-09-23T14:22:38.666+08:00,1790144558666225400,8.716237,5.000,vision_sample,23259,1,6330,4584309,1,20,-3.83,1,,-3.83,,1.04,,,,,,,,,,20,0,5.000,"V,23259,6330,4584309,1,20,-383,1,-383,104,20"
